# Bank<TAB>Start<TAB>EndExclusive<TAB>Category<TAB>Confidence<TAB>Reason
00	8000	C000	CompressedText	Verified	Dialogue groups $00-$19 and compatibility footer
12	8AC1	8BBC	BattleSetupSelectorMapB	Verified	Indexed from base $8AC1 through the second pointer selected by $8A bit zero and offset by $8B at $8370-$8389
12	8BBC	8EAD	BattleSetupRecords	Verified	Variable records parsed from pointer $8BBC by $82FC-$8367 before verified code resumes at $8EAD
12	9135	913D	ChapterFilterBytes	Verified	Eight bytes compared by LDA $9135,X at $8F07 while the outer loop at $8EFC-$9018 runs X from 0 to 7; FCEUX read all eight
12	913D	9142	ChapterValues	Verified	Five bytes read by LDA $913D,X at $8EEB with X = SaveCurrentChapterMinus1 (0-4); the separately indexed table at $9142 follows
12	9142	914C	SpecialChapterValues	Verified	Ten bytes copied by LDA $9142,X at $8ECA and $8ED8 while X runs from 0 to 9 across the CPY #$04 and CPY #$0E loops at $8EC6-$8EE2
12	9150	915C	StatRecordPointers	Verified	Six little-endian pointers read by LDA $9150,X/$9151,X at $8F3F-$8F44 with X = 2 * $03 while $03 counts 0-5 in the loop ending CMP #$06 at $8F67
12	915C	9162	StatRecordOffsets	Verified	Six offsets read by LDY $915C,X at $8F5C with X = $03 in the same 0-5 loop
12	9162	9164	ConstantData	Verified	Two bytes read directly by LDA $9162 at $8F2C and $909C and by LDY $9163 at $8F2F and $909F
12	9164	9178	StatSourcePointers	Verified	Two parallel tables of five little-endian pointers read by LDA $9164,X-$916F,X at $8FAD-$8FBC with X = 2 * $06 after CMP #$05/BCS at $8FA7-$8FA9
12	9178	9191	ChapterInitialValues	Verified	Five 5-byte records copied by LDA $9178,X at $9037 with X = 5 * SaveCurrentChapterMinus1 and a CPY #$05 loop; the 8-byte records at $9191 follow
12	9191	91D1	CharacterInitialRecords	Verified	Eight 8-byte records copied by LDA $9191,X at $9006 with X = 8 * $06 and Y from $13 to $1A, while the outer loop runs $06 from 0 to 7
12	91D8	91DD	ChapterValues	Verified	Five bytes read by LDA $91D8,X at $9026 with X = SaveCurrentChapterMinus1 (0-4); code begins at $91DD
12	928D	92AD	BattleSetupCycleTables	Verified	Two parallel sixteen-byte rows read by LDA $928D,X at $91EC and LDA $929D,X at $9204 while X increments and wraps at CPX #$10 from $920B-$9210
12	98D2	98F6	BattleSetupLookupTables	Verified	Three parallel twelve-byte arrays indexed by Y below $0C at $98B1, $98B6, and $98C4
12	9911	991A	BattleSetupParameters	Verified	Three three-byte parameter records selected by offsets $00, $03, and $06 in the setup loop at $98F8
12	9926	993E	BattleSetupTemplate	Verified	Twenty-four bytes copied in reverse by the Y=$18 loop at $991C-$9923
12	99A0	9AF7	BattleSetupPatternTables	Verified	Thresholds, nine pointers, overlapping counts, and nine pointer/count-delimited pattern lists consumed by $993E-$999F
12	9B80	9B88	BattlePositionMasks	Verified	Eight position masks indexed by the bounded map-coordinate selector at $9B41-$9B69
12	9BDD	9BFD	OamMotionTables	Verified	Twenty-four-byte terminated motion sequence and eight signed coordinate deltas consumed by $9AFD and $9BB3
12	9C5E	9C61	InlineServiceOperands	Verified	Three operands consumed by BRK service $0F,$23 before code resumes at $9C61; full service $0F,$23 is registered as three-operand and all 2 decoded call site(s) resume coherently after three
12	9D0C	9D0F	InlineServiceOperands	Verified	Three operands consumed by BRK service $2B,$23 before code resumes at $9D0F; two operands leave an incoherent JMP ($0923) path at $9D12, while three resume at STA $09
12	9D12	9D15	InlineServiceOperands	Verified	Three operands consumed by BRK service $6C,$23 before code resumes at $9D15; full service $6C,$23 is registered as three-operand and all 1 decoded call site(s) resume coherently after three
12	9EA5	9EA8	InlineServiceOperands	Verified	Three operands consumed by BRK service $6D,$23 before code resumes at $9EA8; full service $6D,$23 is registered as three-operand and all 1 decoded call site(s) resume coherently after three
12	9F00	9F03	InlineServiceOperands	Verified	Three operands consumed by BRK service $6E,$23 before code resumes at $9F03; full service $6E,$23 is registered as three-operand and all 1 decoded call site(s) resume coherently after three
12	9F59	9F5C	InlineServiceOperands	Verified	Three operands consumed by BRK service $21,$23 before code resumes at $9F5C; full service $21,$23 is registered as three-operand and all 1 decoded call site(s) resume coherently after three
12	A0FB	A123	PointerTable	Verified	Twenty record pointers loaded into $0C/$0D at $9F9E-$9FA6 and into $00-$03 at $9F37-$9F49
12	A123	A2B3	BattleSetupRecords	Verified	Records addressed through the $A0FB pointer table and read via ($0C),Y; $A259 and $A289 are also indexed directly
12	A541	A553	BattleSetupOperationPointers	Verified	Nine little-endian operation handlers selected by a doubled setup selector and dispatched at bank $12:$A4A5-$A4B1; code resumes at $A553
12	A6E1	A6E8	LookupTable	Verified	7 entries read by LDA $A6E1,X at $A6D0 in the loop LDX #$00 at $A6CE, INX/CPX #$07/BNE at $A6D6-$A6D9
12	A9ED	AA0D	BattleSetupEventPointers	Verified	Sixteen little-endian event handlers selected in parallel with the IDs at $AA0D-$AA1C and dispatched at bank $12:$A61E-$A643
12	AA0D	AA1D	BattleSetupEventIds	Verified	Sixteen event IDs searched linearly by bank $12:$A62D-$A635 and used to select the parallel pointer table at $A9ED
12	AACA	AAD4	BattleSetupHandlerPointers	Verified	Five handler pointers selected by values below five at bank $12:$AAB7
12	AD71	AD8C	LookupTable	Verified	27 bytes: LDA $AD71,X at $AC75 in the loop LDX #$0C at $AC73, DEX/BPL at $AC82-$AC83; LDA $AD71,X at $AC8E in the loop LDX #$0C at $AC8C, DEX/BPL at $AC97-$AC98; read directly by 18 absolute loads including LDA $AD7E at $AD34, LDA $AD7F at $AD39, LDA $AD80 at $AD1C, LDA $AD80 at $AD3F
12	AFEA	AFF9	LookupTable	Verified	15 entries read by LDA $AFEA,X at $AFD9 in the loop LDX #$00 at $AFD7, INX/CPX #$0F/BNE at $AFDF-$AFE2
12	B18C	B18F	InlineServiceOperands	Verified	Three operands consumed by BRK service $05,$23 before code resumes at $B18F; full service $05,$23 is registered as three-operand and all 1 decoded call site(s) resume coherently after three
12	B67A	B6BC	MapTransitionHandlerPointers	Verified	Thirty-three handler pointers selected by the parallel ID list at $B6BC
12	B6BC	B6DE	MapTransitionIds	Verified	Thirty-three map-transition IDs followed by the $FF search terminator
12	B970	B971	ConstantData	Verified	Byte read directly by LDA $B970 at $B71E
12	BC2E	BC32	BattleSetupPointerConstants	Verified	Two little-endian constants loaded directly by LDA/LDY $BC2E/$BC2F at $BC20-$BC23 and LDA $BC30/$BC31 at $BBE0-$BBE8
12	BC3A	BC3C	BattleSetupPointerConstant	Verified	Little-endian constant loaded directly by LDA $BC3A / LDA $BC3B at $BBF6-$BBFE
12	BDBD	BDC9	LookupTable	Verified	Twelve entries read by LDA $BDBD,X at $BD94 with X = byte AND $0F from $BD91-$BD93; mask values 12-15 would read the directory-addressed data at $BDC9
12	BF68	BFD8	Padding	Verified	Contiguous $FF padding after the final structured byte and before the compatibility footer
12	BFD8	C000	CompatibilityFooter	Verified	Exact match for the verified bank $1C reset stub, title signature, metadata, and vectors
13	8000	8038	ServiceDirectory	Verified	Twenty-eight battle presentation and state pointers
13	8078	8088	BattleStateHandlerPointers	Verified	Eight little-endian handler pointers selected by doubled state $75E8 after the explicit range check against eight at bank $13:$80E4
13	8599	859B	BattleActionHandlerBasePointer	Verified	Little-endian $8B8B base loaded by bank $13:$84E9 before adding twice the battle action ID
13	85E9	85EE	LookupTable	Verified	Five entries read by LDA $85E9,X at $85DA with X = value AND $07 from $85D7-$85D9; mask values 5-7 would read the code at $85EE
13	89B4	89B6	BattleCharacterRecordBase	Verified	Little-endian $7274 base used by bank $13:$899C-$89B3 to select 30-byte battle-character records
13	89CB	89F5	BattleCharacterRecordPointers	Verified	Twenty-one little-endian SRAM record pointers indexed by a doubled selector at bank $13:$89B6-$89CA
13	8A1E	8A32	BattleSlotRecordPointers	Verified	Ten little-endian pointers selected after the bounded ten-slot scan at bank $13:$89F5-$8A1D
13	8AEF	8B24	BattlePresentationValues	Verified	Fifty-three values directly indexed by X in the loop bounded below $35 at bank $13:$B302-$B31B
13	8B24	8B8B	BattlePresentationValues	Verified	One hundred three values indexed only after the explicit CMP #$67 guard at bank $13:$8977-$899B
13	8B8B	8C5B	BattleActionHandlerPointers	Verified	One hundred four little-endian handlers indexed by twice the battle action ID and dispatched through bank $13:$8509
13	8D8F	8D91	BattleRecordBasePointer	Verified	Little-endian $7600 base pointer loaded by bank $13:$8D86-$8D8C and offset by $81 times $003A
13	90EC	9100	BattleFieldOffsets	Verified	Twenty field offsets indexed by bank $13:$8F2F/$8F3A/$A50B/$A53C
13	9100	9110	BattleArithmeticPointers	Verified	Eight little-endian arithmetic handler pointers consumed by bank $13:$8F93-$8F9F
13	91A9	91BB	BattleActionIds	Verified	Eighteen action IDs searched by the descending $11 index at bank $13:$9155-$9163
13	91CD	91F1	BattleActionHandlerPointers	Verified	Eighteen little-endian handler pointers selected in parallel with the IDs at $91A9-$91BA
13	94CC	94EC	BattlePresentationIndices	Verified	Thirty-two values read by LDA $94CC,X at $927F/$931C after LDA $B80B,X / AND #$1F / TAX at $9279-$927E and $9314-$931B
13	A624	A626	ConstantData	Verified	2 bytes read directly by LDA $A624 at $A5BB, LDA $A625 at $A5C0
13	A626	A636	BattlePresentationCallbackTablePointers	Verified	Eight pointers selecting four callback tables by battle state $75E8
13	A636	A696	BattlePresentationCallbackPointers	Verified	Four 12-entry callback tables indexed by doubled selector $0D
13	A747	A74F	BattleEffectRecordPointers	Verified	Four little-endian record pointers selected by offsets $00,$02,$04,$06 stored at $75F1 by bank $13:$A6C6-$A6D4
13	A74F	A797	BattleEffectRecords	Verified	Four pointer-selected lists of four-byte effect records terminated by $FF and decoded by bank $13:$A703-$A73B
13	ADBF	ADC0	SearchTable	Verified	First of ten bytes compared by CMP $ADBF,X for X = $09 down to 0 at $ADAF-$ADB7; the other nine are the opcode and operand bytes of the subroutine at $ADC0
13	B328	B36A	BattlePresentationSearchWindows	Verified	Five windows tile 66 bytes: character ID is masked and checked below five at $8897-$889D, LDA $892B,X at $88F2 selects starts $00/$12/$1E/$2A/$36, and the loop at $88F6-$8926 consumes 18 bytes for ID zero or 12 for IDs one through four
13	B36A	B392	BattlePresentationSearchRows	Verified	Exact 40-byte copy of the independently bounded five-row table at bank $10:$915B-$9182; followed by verified code at $B392
13	B62F	B64D	SearchTable	Verified	Thirty keys compared by CMP $B62F,X at $B622 while X counts down from $1D
13	B64D	B66B	LookupTable	Verified	Thirty values read by LDA $B64D,X at $B62B with the matching key index from $B62F
13	B736	B756	BattlePresentationMapping	Verified	Thirty-two values read by LDA $B736,X at $B699 after LDA $B80B,X / AND #$1F / TAX at $B693-$B698 bounds X to zero through $1F
13	B80B	B90B	BattlePresentationLookup	Verified	Full 256-byte table directly indexed at $9279/$9316/$A46A/$B683/$B693 and bounded by verified code at $B90B
13	B967	BA4E	BattlePresentationLookup	Verified	Directly indexed lookup base used at $8902/$9204/$A599/$A79E/$AD6B/$ADE1/$AEDC/$B302 and bounded by the next consumed table at $BA4E
13	BA4E	BBCB	BattlePresentationTables	Verified	Parallel lookup tables whose bases $BA4E, $BA6C, $BA70, $BA74, $BAA5, $BAD5, $BB06, $BB22, $BB3F, $BB49 and the seven-byte records $BB53-$BB99 are each read by traced indexed consumers
13	BBCB	BFA7	BattlePresentationCommands	Verified	Seven streams bounded by the final service-directory targets $BBCB/$BCEA/$BDE3/$BE81/$BEA8/$BF21/$BF65; uses the verified $F8-$FE animation command vocabulary with $FE loop pointers and $FD terminators
13	BFA7	BFD8	Padding	Verified	Contiguous $FF padding after the final battle-presentation command stream and before the compatibility footer
13	BFD8	C000	CompatibilityFooter	Verified	Exact match for the verified bank $1C reset stub, title signature, metadata, and vectors
14	8000	8034	ServiceDirectory	Verified	Twenty-six battle-turn service pointers
14	8D29	8D31	BattleTurnThresholds	Verified	Eight thresholds read by LDA $8D29,X at $8AE4 while battle slot $06 runs from zero through seven in the X=$07 loop at $8A19-$8A45
14	8D42	8D52	BattleTurnCoordinates	Verified	Two parallel eight-byte rows read by LDA $8D42,X at $8B38 and LDA $8D4A,X at $8B96 with battle slot $06 bounded zero through seven at $8A19-$8A45
14	8D52	8D6E	BattleTurnPpuPointers	Verified	Fourteen two-byte records read by LDA $8D52,X/$8D53,X at $8C71-$8C76; Y runs $05-$0B and contributes record indices zero through six or seven through thirteen at $8C62-$8C70
14	8D6E	8D76	BattleTurnStepCounts	Verified	Eight step counts selected by LDX $8D6E,Y at $8BDA with battle slot Y bounded zero through seven by the loop at $8A19-$8A45
14	8D76	8D7A	BattleTurnRoutinePointers	Verified	Two little-endian routine pointers loaded directly by LDA $8D76/$8D77 at $8A69-$8A6E and LDA $8D78/$8D79 at $8A76-$8A7B
14	8ECD	8ED9	LookupTable	Verified	12 entries read by LDA $8ECD,X at $8E9F in the loop LDX #$03 at $8E9D, DEX/BPL at $8EA5-$8EA6; LDA $8ED1,X at $8EB9 in the loop LDX #$07 at $8EB7, DEX/BPL at $8EC2-$8EC3
14	8FFA	9030	BattleTurnPpuBytes	Verified	Fifty-four bytes copied by LDA $8FFA,X at $8FB6/$8FC2 while X starts at zero and increments until CPX #$36 / BCC at $8FD5-$8FD7
14	A019	A01B	ConstantData	Verified	2 bytes read directly by ADC $A019 at $9FBF, LDA $A01A at $9FC4
14	A111	A3F1	Graphics	Verified	Forty-six aligned 16-byte NES 2bpp battle tiles with coherent mirrored forms, blank tiles, and multi-tile artwork
14	A40D	A41B	ServiceDirectory	Verified	Seven-entry nested battle presentation dispatch table
14	A621	A628	StepTable	Verified	Seven entries read by LDX $A621,Y at $A4DB with Y = $0F - 1 while $0F runs from 1 to 7 (LDY #$01 / STY $0F at $A4D6-$A4D8, INC $0F / CPY #$08 at $A50E-$A512)
14	A629	A630	StepTable	Verified	Seven entries read by LDX $A629,Y at $A4F3 with Y = $0F - 1 while $0F runs from 1 to 7 (LDY #$01 / STY $0F at $A4D6-$A4D8, INC $0F / CPY #$08 at $A50E-$A512)
14	A631	A638	StepTable	Verified	Seven entries read by LDX $A631,Y at $A4E6 with Y = $0F - 1 while $0F runs from 1 to 7 (LDY #$01 / STY $0F at $A4D6-$A4D8, INC $0F / CPY #$08 at $A50E-$A512)
14	A639	A67F	StepAndPaletteTables	Verified	Eight entries read by LDX $A639,Y at $A603 with Y = $0F (0-7) while $0F runs from 1 to 7 (LDY #$01 / STY $0F at $A4D6-$A4D8, INC $0F / CPY #$08 at $A50E-$A512); seven read by LDX $A641,Y at $A506; four pointer pairs read by LDA $A648,X/$A649,X at $A60D-$A613 with X = 2 * $00 for $00 = 0-3; fifteen copied by LDA $A650,X at $A548 from X = $0E; three read by LDX $A65F,Y at $A59B for Y = 0-2; five read by LDX $A662,Y at $A5C1 for Y = 0-4; and twenty-four copied by LDA $A667,X at $A5DC from X = $17
14	AA66	AB23	BattleAttributeArrays	Verified	Three parallel 63-entry arrays indexed by X and read at $AA43 ($AA66), $AA48 ($AAA5), and $AA4D ($AAE4)
14	AB23	ABA1	PointerTable	Verified	Sixty-three record pointers read through the doubled index at $AA56-$AA5E into $06/$07 before $AFEA
14	ABA1	AC1A	BattleTurnRecords	Verified	Records addressed by the $AB23 pointer table, whose sixty-three entries span $ABA1-$AC19
14	AC66	AD65	BattleAttributeArrays	Verified	Five parallel 51-entry arrays indexed by X and read at $AC21 ($AC66), $AC26 ($AC99), $AC2B ($ACCC), $AC4E ($ACFF), and $AC1C ($AD32)
14	AD65	ADCB	PointerTable	Verified	Fifty-one record pointers read through the doubled index at $AC56-$AC5E into $06/$07 before $AFA8
14	ADCB	AE7C	BattleTurnRecords	Verified	Records addressed by the $AD65 pointer table, whose fifty-one entries span $ADCB-$AE7A
14	AF1D	AF53	ParallelLookupTables	Verified	Three parallel 18-byte tables read by CMP $AF1D,X at $AF03, LDA $AF41,X at $AF08, and CMP $AF2F,X at $AF15 with the same index $04; consecutive bases are 18 bytes apart
14	B169	B1BA	BattleAttributeArrays	Verified	Eighty-one-entry attribute array indexed by X and read at $B106 and $B118
14	B1BA	B25C	PointerTable	Verified	Eighty-one record pointers read through the doubled index at $B156-$B15E into $C0/$C1 before $B2AD
14	B25C	B2AD	BattleAttributeArrays	Verified	Eighty-one-entry attribute array indexed by X and read at $B12D
14	B2D5	B398	MonsterIdMap	Verified	Monster identifier ordering table consumed by bank $14:$9F0F/$9F1C
14	B398	B3B1	MonsterGraphicsBankBitmap	Verified	Twenty-five-byte MSB-first bitmap selecting graphics bank $06 or $07
14	B3B1	B77B	MonsterGraphicsDescriptors	Verified	One hundred ninety-four five-byte graphics descriptor records
14	B77B	BD00	CompressedGraphicsStreams	Verified	Pointer-selected compressed graphics streams bounded by the 81-entry directory at $B1BA; code begins at $BD00
14	BE4F	BE53	GraphicsDestinationOffsets	Verified	Four destination offsets consumed at $BDEF and $BE3A while rearranging decoded monster graphics
14	BE53	BFD0	CompressedMonsterGraphics	Verified	Special monster IDs $14,$2E,$3F,$B2,$C0 select bank $14 and descriptors point to this $19-chunk stream with layout variants
14	BFD0	BFD8	Padding	Verified	Eight contiguous $FF bytes after the embedded graphics stream and before the compatibility footer
14	BFD8	C000	CompatibilityFooter	Verified	Exact match for the verified bank $1C reset stub, title signature, metadata, and vectors
15	8000	8034	ServiceDirectory	Verified	Twenty-six item, effect-script, and inventory service pointers
15	8034	9640	EffectScripts	Verified	Table-driven item and field-effect command streams
15	963F	9641	EffectScriptCallbackPointer	Verified	Final command $00 callback operand overlaps the script-pointer table boundary
15	9640	98F8	ScriptPointers	Verified	Pointers into item and field-effect command streams
15	9B00	9B03	InlineServiceOperands	Verified	Three operands consumed by BRK service $42,$63 before code resumes at $9B03; full service $42,$63 is registered as three-operand and all 1 decoded call site(s) resume coherently after three
15	9CFA	9CFD	InlineServiceOperands	Verified	Three operands consumed by BRK service $06,$EB before code resumes at $9CFD; no official opcode follows two operands at this site, while every call site decodes cleanly after three
15	9D15	9D18	InlineServiceOperands	Verified	Three operands consumed by BRK service $0D,$EB before code resumes at $9D18; no official opcode follows two operands at this site, while every call site decodes cleanly after three
15	9D26	9D29	InlineServiceOperands	Verified	Three operands consumed by BRK service $13,$CB before code resumes at $9D29; no official opcode follows two operands at this site, while every call site decodes cleanly after three
15	9D50	9D53	InlineServiceOperands	Verified	Three operands consumed by BRK service $06,$CB before code resumes at $9D53; no official opcode follows two operands at this site, while every call site decodes cleanly after three
15	9E37	9E3A	InlineServiceOperands	Verified	Three operands consumed by BRK service $09,$DB before code resumes at $9E3A; no official opcode follows two operands at this site, while every call site decodes cleanly after three
15	9E3F	9E42	InlineServiceOperands	Verified	Three operands consumed by BRK service $10,$DB before code resumes at $9E42; full service $10,$DB is registered as three-operand and all 2 decoded call site(s) resume coherently after three
15	9F80	9F83	InlineServiceOperands	Verified	Three operands consumed by BRK service $20,$DB before code resumes at $9F83; no official opcode follows two operands at this site, while every call site decodes cleanly after three
15	A064	A067	InlineServiceOperands	Verified	Three operands consumed by BRK service $0B,$CB at $A063; decoded call sites use a one-byte parameter before code resumes
15	A518	A51B	InlineServiceOperands	Verified	Three operands consumed by BRK service $05,$CB before code resumes at $A51B; no official opcode follows two operands at this site, while every call site decodes cleanly after three
15	A63C	A63F	InlineServiceOperands	Verified	Three operands consumed by BRK service $0C,$CB before code resumes at $A63F; full service $0C,$CB is registered as three-operand and all 2 decoded call site(s) resume coherently after three
15	A9A5	A9A8	InlineServiceOperands	Verified	Three operands consumed by BRK service $27,$EB before code resumes at $A9A8; no official opcode follows two operands at this site, while every call site decodes cleanly after three
15	AB5D	AB60	InlineServiceOperands	Verified	Three operands consumed by BRK service $17,$CB at $AB5C; all decoded call sites use a one-byte parameter before code resumes
15	AC29	AC2C	InlineServiceOperands	Verified	Three operands consumed by BRK service $1A,$CB before code resumes at $AC2C; no official opcode follows two operands at this site, while every call site decodes cleanly after three
15	AC42	AC45	InlineServiceOperands	Verified	Three operands consumed by BRK service $29,$63 before code resumes at $AC45; full service $29,$63 is registered as three-operand and all 1 decoded call site(s) resume coherently after three
15	ACB2	ACB5	InlineServiceOperands	Verified	Three operands consumed by BRK service $1E,$EB before code resumes at $ACB5; full service $1E,$EB is registered as three-operand and all 2 decoded call site(s) resume coherently after three
15	ADCA	ADCD	InlineServiceOperands	Verified	Three operands consumed by BRK service $11,$DB before code resumes at $ADCD; full service $11,$DB is registered as three-operand and all 1 decoded call site(s) resume coherently after three
15	AE27	AE2A	InlineServiceOperands	Verified	Three operands consumed by BRK service $20,$EB at $AE26; repeated sites use a one-byte mask before a branch
15	B10B	B10E	InlineServiceOperands	Verified	Three operands consumed by BRK service $1B,$EB before code resumes at $B10E; no official opcode follows two operands at this site, while every call site decodes cleanly after three
15	B140	B143	InlineServiceOperands	Verified	Three operands consumed by BRK service $1C,$EB before code resumes at $B143; no official opcode follows two operands at this site, while every call site decodes cleanly after three
15	B1B3	B1D1	SearchList	Verified	Twenty-nine keys and terminal $FF scanned by LDA $B1B3,Y / CMP #$FF at $B176-$B179 from LDY #$FF / INY at $B173-$B175; the $FF is at $B1D0
15	B1D1	B1EE	LookupTable	Verified	Twenty-nine values read by LDA $B1D1,Y at $B183 with the matching key index from $B1B3
15	BB1A	BB56	ItemEffectLookupA	Verified	Thirty two-byte item/effect values selected by doubled command index when inventory mode is one
15	BB56	BB92	ItemEffectLookupDefault	Verified	Thirty two-byte item/effect values selected by doubled command index in the default inventory mode
15	BB92	BBCE	ItemEffectLookupB	Verified	Thirty two-byte item/effect values selected by doubled command index when inventory mode is three
15	BFB2	BFD8	Padding	Verified	Unreferenced $FF fill from the final RTS at $BFB1 to the compatibility footer at $BFD8
15	BFD8	C000	CompatibilityFooter	Verified	Exact match for the verified bank $1C reset stub, title signature, metadata, and vectors
16	8000	8028	ServiceDirectory	Verified	Twenty text and user-interface service pointers
16	80C4	80EA	TextCommandHandlerPointers	Verified	Nineteen little-endian text/UI handlers selected from command $40-$52 after clamping, masking, and doubling at bank $16:$8094-$80B2
16	82D1	82DB	LookupTable	Verified	10 entries read by LDA $82D1,Y at $82C3 in the loop LDY #$09 at $82C1, DEY/BPL at $82CA-$82CB
16	87D8	8892	HuffmanTree	Verified	Two 93-byte dialogue Huffman branch tables
16	8951	8A08	TextPointers	Verified	Eighty-eight group pointers and seven bank thresholds
16	8EB8	8EC0	LookupTable	Verified	8 entries read by LDA $8EB8,X at $8E9C with index from AND #$07 + TAX at $8E99-$8E9B
16	93F0	9410	RtsDispatchTable	Verified	Sixteen little-endian handler-1 values selected by AND #$0F / ASL / TAY at $93DE-$93E1 and pushed by LDA $93F1,Y / LDA $93F0,Y at $93E2-$93E6 for the RTS at $93EF; every value+1 is a decoded handler
16	9752	975A	LookupTable	Verified	8 entries read by LDA $9752,X at $9706 with index from AND #$07 + TAX at $9703-$9705
16	99A3	99B7	RtsDispatchTable	Verified	Ten little-endian handler-1 values for the RTS dispatch at $99A2; every value+1 is decoded code and the table is bounded by RTS $99A2 and executed code at $99B7
16	9C7F	9CBF	TextUiMetricTables	Verified	Four sixteen-byte width, stride, and cursor-adjustment tables indexed by UI mode at $9BB4-$9C64
16	9D49	9D4F	TextUiCursorPositions	Verified	Six cursor positions indexed after bounded shifts at $9D2F-$9D46
16	9DED	9DF1	TextUiModeValues	Verified	Four mode values indexed by the bounded menu state at $9DCF-$9DE1
16	9E7F	9EBF	TextUiSelectionMapA	Verified	Sixty-four selection values indexed by text/UI state at $9DFF
16	9EBF	9EE7	TextUiSelectionMapB	Verified	Forty selection values indexed by text/UI state at $9F37
16	A3A7	A3AF	RtsDispatchTable	Verified	Four little-endian handler-1 values for the RTS dispatch at $A3A6; every value+1 is decoded code and the table is bounded by RTS $A3A6 and executed code at $A3AF
16	A3F2	A3FA	LookupTable	Verified	8 entries read by LDA $A3F2,Y at $A3E0 in the loop LDY #$07 at $A3DE, DEY/BPL at $A3E6-$A3E7
16	A477	A483	LookupTable	Verified	12 bytes read by LDA $A477,Y at $A416, LDA $A47B,Y at $A428, LDA $A47F,Y at $A434, LDA $A477,Y at $A44F, and 2 more; FCEUX read every byte and executed none
16	A4CE	A4D6	TextUiBitMasks	Verified	Eight masks read through $A4CE,Y at $8E75/$8E88 with Y = $03DF masked by AND #$07 at $8E53, and through $A4CE,X after AND #$07/TAX at $9E04-$9E08
16	A4FF	A501	TextUiPointerBase	Verified	Little-endian $A501 base pointer indexed by bank $16:$955F-$957F
16	A501	A5E3	TextUiRecordPointers	Verified	One hundred thirteen nondecreasing little-endian pointers into $A7AB-$AAEF
16	A5E3	A5E9	TextUiCommandDirectory	Verified	Two command-set pointers and two doubled-index thresholds consumed by bank $16:$9882/$BE97
16	A5E9	A735	TextUiCommandPointers	Verified	Two nondecreasing command pointer arrays selected through the directory at $A5E3
16	A735	A7AB	TextUiDispatchTables	Verified	Pointer, limit, and handler dispatch tables consumed by bank $16:$9790-$97AF/$A4DE-$A4FD
16	A7AB	AAF7	TextUiRecordData	Verified	Variable text and UI interpreter records selected by the 113-entry pointer table; final record starts at $AAEF
16	ABC3	ABC7	LookupTable	Verified	4 bytes read by LDA $ABC3,Y at $9F71, LDA $ABC3,Y at $ABB5, LDA $ABC3,Y at $B550; FCEUX read every byte and executed none
16	ACB9	ACC3	LookupTable	Verified	10 entries read by LDA $ACB9,Y at $ACA8 in the loop LDY #$09 at $ACA5, DEY/BPL at $ACAE-$ACAF
16	B03C	B1C1	TextUiCommandDataPrimary	Verified	Pointer-delimited primary command records selected for doubled indices at or above $6C by $9882-$98B0 and interpreted at $9844-$9879; $B0FA is intentional dual-use code
16	B37B	B37F	TextUiCommandLookup	Verified	Four values indexed after the secondary command handler at $B342 bounds its selector below four
16	B3A3	B3A8	TextUiCommandLookup	Verified	Five values indexed by the bounded selector returned through $B747 in the secondary command handler at $B37F
16	B3A8	B4B6	TextUiCommandDataSecondary	Verified	Pointer-delimited secondary command records selected for doubled indices at or above $14 by $9882-$98B0 and interpreted at $9844-$9879; $B3FC is intentional dual-use code
16	B687	B699	ListPointerTable	Verified	Nine little-endian list pointers read by LDA $B687,X/$B688,X at $B65B-$B660 with X = 2 * $03C6; entries 5-8 point to $B699, the byte after the table, and entries 0-4 point to $B720
16	B699	B71F	RuntimeReadList	Verified	Three-byte header read by LDA ($00),Y at $B667-$B673 and item list consumed through $07B0/$07B1; FCEUX read every byte, and the handler at $B71F follows
16	B9AC	B9B0	LookupTable	Verified	4 bytes read by LDA $B9AC,X at $B999; FCEUX read every byte and executed none
16	BB67	BB75	LookupTable	Verified	14 bytes read by LDA $BB67,X at $BB5C; FCEUX read every byte and executed none
16	BCCA	BCD3	HandlerParameterBytes	Verified	Nine bytes read by LDA $BCCA,X at $BCB3 with X = Y/2, parallel to the nine-entry RTS dispatch table at $BCD9 selected by the same Y
16	BCD9	BCEB	RtsDispatchTable	Verified	Nine little-endian handler-1 values for the RTS dispatch at $BCC9; every value+1 executed at runtime and executed code begins at $BCEB
16	BD77	BD91	LookupTable	Verified	26 bytes read by LDX $BD77,Y at $BD42, LDA $BD85,X at $BD5A, LDY $BD89,X at $BD6B, LDY $BD8D,X at $BD73; FCEUX read every byte and executed none
16	BDBD	BDC9	LookupTable	Verified	12 bytes read by SBC $BDBF,Y at $BD94, SBC $BDBE,Y at $BD99, SBC $BDBD,Y at $BD9E, LDA $BDBF,Y at $BDA3, and 2 more; FCEUX read every byte and executed none
16	BE08	BE47	DecimalPlaceRecords	Verified	Twenty-one 3-byte (count, high, low) records read by LDA $BE08,Y and SBC $BE09,Y/$BE0A,Y at $BDCD-$BDE9 during decimal digit extraction; FCEUX read the first byte of every record, and the subroutine these loops call begins at $BE47
16	BFB6	BFD8	Padding	Verified	Unreferenced $FF fill from the final RTS at $BFB5 to the compatibility footer at $BFD8
